number,state,loss,mamba_expand,depth_tier,d_state,ska_n_heads,ska_rank,n_ska_layers,placement,ska_ridge,ska_layerscale_init,norm_clip_multiplier,gamma_value,ska_power_K,beta_policy,learning_rate,weight_decay,warmup_ratio,grad_clip,n_layers,d_inner,param_count,ska_delta,per_device_batch_size,tokens_per_sec,worker_id,peak_memory_gib,failure_kind
1792,PRUNED,4.773003784237169,3,full,24,4,32,3,midlate,0.004707289862439811,0.15971552772192582,0.75,0.9,2,linear,0.0047231092716903894,0.1,0.06,1.0,11,192,2993320,,24,,3,,
1793,PRUNED,4.860364492463918,2,full,24,1,24,6,late,0.014870623623264771,0.19957327409623646,0.8164965809277261,0.9,1,linear,0.005141060245241791,0.15,0.01,0.5,13,128,2977198,,24,,4,,
1794,COMPLETE,4.151790618896484,3,full,32,4,32,6,late,0.022846843162214723,0.2452382897668451,0.75,1.0,1,linear,0.005405825902014229,0.15,0.04,1.0,11,192,3080356,0.20982342958450317,24,216138.40491662,1,4.494752883911133,
1795,COMPLETE,4.191513478755951,3,full,32,2,32,2,even,0.005142541060231191,0.05491506587032591,1.25,1.0,1,linear,0.005106706840688102,0.15,0.06,1.0,11,192,2963856,0.142974853515625,24,456101.2080889112,6,4.493420600891113,
1796,PRUNED,4.513040989593215,3,full,32,2,32,6,late,0.013773418771534172,0.2898270825834256,0.8164965809277261,0.9,2,linear,0.005114718409433382,0.1,0.04,0.5,11,192,3030424,,24,,3,,
1797,PRUNED,4.833974518477141,3,full,32,2,16,6,late,0.005275489171068521,0.20174436243310914,0.8164965809277261,1.0,1,head_scalar,0.004620625075038984,0.1,0.06,1.0,11,192,3005080,,24,,4,,
1798,COMPLETE,4.220801591873169,3,full,32,1,32,4,midlate,0.014504961047099467,0.16932725698828452,0.8164965809277261,0.9,1,linear,0.004532209961293209,0.15,0.06,1.0,11,192,2980496,0.14530587196350098,24,283638.75161126774,7,4.493624687194824,
1799,COMPLETE,4.207335293292999,3,full,32,2,32,6,even,0.0075921785814789325,0.12224557253028717,1.25,1.05,1,linear,0.005200705179930303,0.15,0.02,0.5,11,192,3030424,0.16747277975082397,24,294186.5467536276,5,4.494194984436035,
1800,PRUNED,4.584482636751216,3,full,16,2,32,6,midlate,0.011316866733340198,0.10514539735224847,0.8164965809277261,1.0,2,linear,0.004954576716138618,0.1,0.06,1.0,11,192,3006136,,24,,6,,
1801,COMPLETE,4.212736904621124,2,full,24,2,32,3,late,0.023175149868837324,0.18859101596067718,0.8164965809277261,0.9,1,linear,0.00546982439923682,0.15,0.06,0.5,13,128,2958382,0.19359368085861206,24,381471.81259332865,2,4.493404865264893,
1802,COMPLETE,4.223359704017639,3,full,32,2,32,3,midlate,0.007572947432825793,0.1370238701169649,1.0,0.9,1,linear,0.004552988034828403,0.1,0.06,1.0,11,192,2980498,0.1579555869102478,24,426940.42381242313,0,4.493614196777344,
1803,PRUNED,4.907410765832398,1,full,24,2,32,6,midlate,0.026573692188826895,0.2224721347629694,0.8164965809277261,0.9,1,linear,0.004817924813340346,0.1,0.06,0.5,16,64,2999820,,24,,4,,
1804,PRUNED,4.823661157642525,2,full,8,1,32,4,midlate,0.00919141813275214,0.19442028456851457,0.75,0.9,1,linear,0.005094103103333719,0.05,0.06,1.0,13,128,2929676,,24,,3,,
1805,PRUNED,4.824032767382664,3,full,32,2,32,2,even,0.0143387577651018,0.14359640332546533,1.0,0.9,1,linear,0.004076802034007305,0.1,0.06,1.0,11,192,2963856,,24,,7,,
1806,PRUNED,4.834357165659846,2,full,8,2,8,6,late,0.021657630525178023,0.2616164510386189,0.8164965809277261,0.9,1,linear,0.004523402399424681,0.15,0.06,1.0,13,128,2942740,,24,,3,,
1807,PRUNED,4.817307930989405,3,full,32,2,16,6,midlate,0.004488904421106256,0.29665427118302823,1.0,0.9,1,linear,0.004462946267408538,0.15,0.06,1.0,11,192,3005848,,24,,6,,
1808,PRUNED,4.929069775806452,3,full,32,8,32,6,midlate,0.019958638257100283,0.20700077167444933,0.75,0.9,1,linear,0.003003764077710323,0.15,0.04,0.5,11,192,3180220,,24,,4,,
1809,PRUNED,4.814504224811836,3,full,32,4,32,6,late,0.013206900478111993,0.24610484413983463,0.75,0.9,1,linear,0.004195612191815749,0.15,0.04,0.5,11,192,3080356,,24,,7,,
1810,COMPLETE,4.2317845821380615,3,lean,24,4,32,6,midlate,0.008012784020496743,0.29464617449464126,0.8164965809277261,0.9,1,linear,0.004554228153982807,0.05,0.06,1.0,10,192,2989088,0.19335120916366577,24,213697.24149340432,3,4.493729591369629,
1811,FAIL,,3,lean,24,8,32,6,late,0.021796522522384724,0.2085022921556482,1.25,1.0,1,learned,0.0049168976483150795,0.15,0.06,1.0,10,192,3088952,,24,,2,,oom
1812,PRUNED,4.95872130094877,1,full,32,4,32,6,late,0.01376164357222513,0.24312256905793428,0.8164965809277261,1.0,2,one,0.004323298101346144,0.15,0.06,1.0,16,64,3065856,,24,,0,,
1813,PRUNED,4.814583316472609,3,lean,32,2,32,6,midlate,0.006805927787633877,0.07800927972371167,0.75,0.9,1,linear,0.004829982148781674,0.0,0.01,1.0,10,192,2950196,,24,,6,,
1814,COMPLETE,4.202965795993805,2,full,8,2,32,6,late,0.017788405502840866,0.24545850307732284,0.8164965809277261,0.9,1,linear,0.005490023318075075,0.15,0.06,0.5,13,128,2979604,0.19552552700042725,24,262704.02718808595,5,4.493669509887695,
1815,PRUNED,4.76611085783352,3,full,16,2,32,3,even,0.010198140059909594,0.03673300506821607,1.25,1.05,1,linear,0.0045138218073923625,0.15,0.06,1.0,11,192,2956210,,24,,1,,
1816,PRUNED,4.7727747605142685,2,full,32,2,32,6,late,0.024839450503158892,0.19883142422185865,0.8164965809277261,1.05,1,linear,0.005346115537807555,0.05,0.06,1.0,13,128,3022660,,24,,1,,
1817,COMPLETE,4.236478209495544,3,lean,32,2,32,2,late,0.01491099671505096,0.25877152581372037,0.8164965809277261,1.0,1,linear,0.0053202146231579395,0.1,0.02,1.0,10,192,2883628,0.16545408964157104,24,438219.11591978674,6,4.492511749267578,
1818,FAIL,,3,full,32,8,32,6,midlate,0.01637125431289818,0.05365620113076706,0.75,0.9,1,linear,0.004806216859568197,0.15,0.06,1.0,11,192,3180220,,24,,7,,oom
1819,COMPLETE,4.218742847442627,3,full,32,4,32,2,late,0.025996613766142245,0.10387431940490457,0.75,1.0,1,linear,0.004999368292605729,0.15,0.04,0.5,11,192,2980500,0.1587325930595398,24,326250.6372950236,0,4.4936065673828125,
1820,COMPLETE,4.209287405014038,3,full,32,2,32,6,late,0.028594257763389568,0.16006488241634426,1.25,1.0,1,linear,0.004565112158297569,0.15,0.04,0.5,11,192,3030424,0.17722564935684204,24,289012.9524210066,1,4.494194984436035,
1821,PRUNED,4.841461823390182,3,full,32,4,32,6,late,0.026597339502752372,0.2497162019828639,0.75,1.0,2,linear,0.004198371223738952,0.15,0.04,1.0,11,192,3080356,,24,,4,,
1822,PRUNED,4.92578869808123,1,full,32,2,32,6,late,0.021097985815355106,0.16287826330504926,1.0,0.9,1,linear,0.005321899097549619,0.15,0.04,1.0,16,64,3017484,,24,,6,,
1823,COMPLETE,4.20653909444809,3,full,32,4,32,6,late,0.029024330989843368,0.09857198737863358,0.75,1.0,1,linear,0.004716201504969731,0.15,0.04,1.0,11,192,3080356,0.1865936517715454,24,216539.6666360313,5,4.494752883911133,
1824,COMPLETE,4.199335813522339,3,full,32,2,32,6,even,0.0052312468098183575,0.03005493413670171,0.75,1.05,1,learned,0.0047658721638981875,0.15,0.06,1.0,11,192,3030424,0.13734662532806396,24,272741.2519760199,0,4.494194984436035,
1825,PRUNED,4.851793854491588,2,full,32,4,32,3,midlate,0.0075639614796167935,0.2120489356115416,0.75,0.9,1,linear,0.004352163387345494,0.1,0.06,0.5,13,128,2997700,,24,,6,,
1826,PRUNED,4.7165072356488,3,full,8,2,16,6,late,0.025700059942227325,0.1926547501007381,0.8164965809277261,0.9,1,linear,0.0045636504955531825,0.15,0.06,0.5,11,192,2969416,,24,,3,,
1827,FAIL,,3,full,16,8,32,6,late,0.023361824845799562,0.17215156286908068,0.8164965809277261,1.05,1,linear,0.0046393884305154865,0.1,0.06,1.0,11,192,3155932,,24,,4,,oom
1828,FAIL,,3,full,16,8,32,6,late,0.008615396729118964,0.02797073083737115,1.25,1.05,1,linear,0.005202703696540905,0.15,0.06,1.0,11,192,3155932,,24,,6,,oom
1829,PRUNED,4.920305630942347,1,full,32,2,24,6,midlate,0.009318318982699565,0.030463622697110816,0.75,0.9,1,linear,0.004750592252277179,0.15,0.06,1.0,16,64,3005196,,24,,3,,
1830,PRUNED,4.875741880385053,1,full,32,2,32,6,even,0.012678767757863762,0.11358037656607717,0.75,0.9,1,linear,0.004821905907953753,0.05,0.06,0.5,16,64,3017484,,24,,1,,
1831,COMPLETE,4.240943789482117,2,full,32,4,32,6,late,0.02228027752562066,0.08218571253291689,0.8164965809277261,0.9,1,linear,0.005477977206687042,0.05,0.01,0.5,13,128,3072592,0.16663378477096558,24,217739.5620334343,3,4.494692325592041,
1832,COMPLETE,4.226372599601746,3,full,32,4,24,6,late,0.019852220518096677,0.127839978345125,0.75,0.9,1,linear,0.004792793179810691,0.15,0.04,1.0,11,192,3055780,0.17095261812210083,24,277513.54559099284,2,4.494478225708008,
1833,PRUNED,4.797829655017372,3,full,8,2,8,6,late,0.0071297877666740206,0.18325688046905134,0.8164965809277261,0.9,1,linear,0.004775622683220105,0.15,0.04,0.5,11,192,2957128,,24,,1,,
1834,PRUNED,4.821667710165541,2,full,32,4,32,6,late,0.015824495685915378,0.1202442166936124,0.8164965809277261,1.05,1,linear,0.004765661267970814,0.1,0.06,1.0,13,128,3072592,,24,,0,,
1835,PRUNED,4.47084103858222,3,full,32,4,16,6,midlate,0.023207685625883982,0.10348663640752513,1.0,0.9,1,linear,0.005059125935414166,0.1,0.02,0.5,11,192,3031204,,24,,1,,
1836,PRUNED,4.851614580496307,3,lean,24,8,32,4,midlate,0.0058975839272913414,0.10305537013157637,1.25,1.05,1,linear,0.0041123897169750906,0.15,0.06,1.0,10,192,3005736,,24,,5,,
1837,COMPLETE,4.231512486934662,3,full,32,2,24,6,late,0.029138999233744616,0.1223448429943546,0.8164965809277261,0.9,1,head_scalar,0.00538987943294741,0.15,0.04,0.5,11,192,3017368,0.10173302888870239,24,261220.5975175238,7,4.494046211242676,
1838,FAIL,,3,full,24,8,32,6,late,0.02001456603505343,0.2551803831779433,0.75,1.0,1,linear,0.005373248950104706,0.15,0.04,1.0,11,192,3168076,,24,,0,,oom
1839,PRUNED,4.9094898628566686,1,full,32,2,32,3,even,0.011793796636460038,0.061338197553954886,1.25,1.05,1,linear,0.004645771346371525,0.15,0.06,1.0,16,64,2967558,,24,,1,,
1840,COMPLETE,4.205197215080261,3,lean,24,1,32,6,late,0.02677629337888457,0.18606756759393692,0.8164965809277261,0.9,1,linear,0.005044040385752079,0.15,0.06,0.5,10,192,2914190,0.17275971174240112,24,315736.77100639563,1,4.492897033691406,
1841,PRUNED,4.861965971299425,2,full,32,2,32,6,late,0.006096123505033275,0.08049539945347073,1.25,1.05,1,head_scalar,0.004343448096958316,0.1,0.06,1.0,13,128,3021892,,24,,5,,
1842,PRUNED,4.68482066255777,3,full,32,2,32,6,midlate,0.013394025638610675,0.04605049185571081,0.75,0.9,1,one,0.004659941454159122,0.1,0.04,1.0,11,192,3029644,,24,,3,,
1843,PRUNED,4.890324289939766,1,lean,32,2,32,6,late,0.0186694696425855,0.1165009675440204,0.8164965809277261,0.9,1,one,0.0043779914602761465,0.1,0.06,1.0,15,64,2962356,,24,,2,,
1844,PRUNED,4.366857717899034,3,full,32,1,24,6,late,0.028015239535597165,0.048497909295746176,0.8164965809277261,0.9,1,linear,0.004622397413254838,0.1,0.06,1.0,11,192,2999314,,24,,4,,
1845,PRUNED,4.871543573520525,3,full,32,2,24,6,late,0.006415635358933285,0.08876300403416874,1.25,1.05,1,linear,0.004006520037984402,0.15,0.06,1.0,11,192,3018136,,24,,5,,
1846,COMPLETE,4.213322341442108,3,lean,32,2,32,6,midlate,0.011690584468377306,0.09530749426532042,1.25,1.05,1,linear,0.005326259601334121,0.15,0.02,1.0,10,192,2950196,0.18685680627822876,24,295277.23301240645,1,4.4932861328125,
1847,PRUNED,4.892310040670001,1,full,24,2,8,6,late,0.029570749072418075,0.28866182644935556,0.8164965809277261,0.9,1,linear,0.0052530118039857444,0.05,0.06,0.5,16,64,2962956,,24,,6,,
1848,PRUNED,4.75698441480205,3,full,32,4,32,6,midlate,0.011512388945014456,0.14453777761069153,0.75,0.9,2,linear,0.004812785151784681,0.1,0.06,1.0,11,192,3080356,,24,,7,,
1849,COMPLETE,4.2142462730407715,3,full,32,2,32,2,late,0.01973526950292662,0.2515196092356719,0.75,1.0,1,linear,0.005218939560363508,0.05,0.04,1.0,11,192,2963856,0.15340715646743774,24,437162.55719141697,3,4.493420600891113,
1850,COMPLETE,4.202188491821289,3,full,32,1,32,6,midlate,0.010684814176731611,0.03592754113753995,0.75,0.9,1,linear,0.004817368972475478,0.1,0.06,0.5,11,192,3005458,0.1350994110107422,24,338252.4315081192,5,4.49392032623291,
1851,PRUNED,4.817066751534727,3,full,24,2,32,6,late,0.018552046925880045,0.21777557002240727,0.8164965809277261,0.9,1,linear,0.004811153749861032,0.0,0.01,0.5,11,192,3018280,,24,,2,,
1852,FAIL,,3,full,32,8,32,6,midlate,0.020853092733477015,0.09578943761650788,0.75,0.9,1,learned,0.004769506400646005,0.1,0.06,1.0,11,192,3180220,,24,,6,,oom
1853,COMPLETE,4.184133231639862,3,full,32,2,32,6,midlate,0.0207590083066412,0.11916064169051364,1.0,1.05,1,linear,0.004955132100282965,0.1,0.06,0.5,11,192,3030424,0.17790961265563965,24,262986.36482364754,2,4.494194984436035,
1854,COMPLETE,4.211725533008575,3,full,24,4,32,4,midlate,0.0073551957700878625,0.24784134871203414,1.25,1.05,1,linear,0.005337280332501471,0.1,0.01,1.0,11,192,3018284,0.1889154314994812,24,285584.86428589735,3,4.494053840637207,
1855,PRUNED,4.808041614406413,3,full,8,8,32,6,late,0.024625907480992672,0.16122825829134588,0.8164965809277261,0.9,1,head_scalar,0.004472886557041444,0.05,0.06,0.5,11,192,3140716,,24,,7,,
1856,COMPLETE,4.213089406490326,3,full,24,2,32,2,late,0.02723891511995227,0.053838162998100424,0.8164965809277261,1.05,1,linear,0.004988815334612402,0.15,0.06,0.5,11,192,2951712,0.15913653373718262,24,379535.96001366014,4,4.493294715881348,
1857,COMPLETE,4.20689582824707,3,full,32,4,24,4,midlate,0.0033936307504528014,0.013357237806356823,1.25,1.05,1,linear,0.005387470376971638,0.15,0.06,1.0,11,192,3014044,0.13560891151428223,24,337523.6456760593,5,4.493996620178223,
1858,PRUNED,4.816825256965892,3,full,32,2,24,6,even,0.01868651683629847,0.2609507109730908,0.8164965809277261,1.0,1,linear,0.004349633765368802,0.15,0.04,0.5,11,192,3018136,,24,,1,,
1859,PRUNED,4.875473339168882,2,full,32,1,32,6,late,0.014006372826222595,0.21149652832837207,0.8164965809277261,0.9,1,linear,0.004326661833839484,0.15,0.06,1.0,13,128,2997694,,24,,0,,
1860,FAIL,,3,full,32,8,32,6,late,0.02049242588507568,0.22734606986138653,0.8164965809277261,1.05,1,linear,0.004456586605412032,0.05,0.06,0.5,11,192,3180220,,24,,1,,oom
1861,PRUNED,4.8153066908553415,3,full,32,4,32,4,late,0.009117687658651586,0.1357284518760059,0.75,1.0,1,head_scalar,0.004416508451571499,0.15,0.04,1.0,11,192,3029404,,24,,4,,
1862,PRUNED,4.952710959998105,1,full,32,2,32,6,late,0.010042311167431997,0.21168297491081242,1.25,1.05,1,linear,0.004500532265369703,0.15,0.02,1.0,16,64,3017484,,24,,2,,
1863,PRUNED,4.804163235256878,3,full,32,2,16,6,late,0.010864591332411862,0.06858480232585552,1.25,1.05,1,linear,0.004779266158902438,0.05,0.06,1.0,11,192,3005848,,24,,7,,
1864,PRUNED,4.810644766597422,3,full,32,4,8,6,late,0.012174765256056087,0.14598194335057688,0.8164965809277261,1.0,1,one,0.004139573347444709,0.0,0.06,1.0,11,192,3005068,,24,,5,,
1865,COMPLETE,4.2020193338394165,3,full,24,2,32,6,late,0.011447819096351959,0.1902320116291781,0.8164965809277261,1.0,1,linear,0.004376028982756224,0.1,0.06,0.5,11,192,3018280,0.20512598752975464,24,275279.9992629234,3,4.4940690994262695,
1866,PRUNED,4.823143678621773,3,full,24,4,16,6,late,0.011129699835456709,0.15561420260846712,0.8164965809277261,0.9,1,linear,0.00460336305375286,0.15,0.02,1.0,11,192,3019060,,24,,4,,
1867,PRUNED,4.845748345051257,3,full,32,4,32,4,late,0.024526129590721295,0.20476850055036133,0.75,1.0,1,linear,0.0037713355009546244,0.1,0.04,1.0,11,192,3030428,,24,,0,,
1868,COMPLETE,4.235403656959534,2,full,32,4,32,6,late,0.009601772596252346,0.12312195080665513,0.8164965809277261,1.0,1,linear,0.004798214161588356,0.0,0.06,1.0,13,128,3072592,0.17003130912780762,24,207231.7872500617,7,4.494692325592041,
1869,PRUNED,4.817461604376657,3,full,32,2,32,6,even,0.009291482168925025,0.04225215760550772,0.75,1.05,2,linear,0.004898892018699473,0.15,0.02,1.0,11,192,3030424,,24,,5,,
1870,PRUNED,4.754563665129231,3,full,32,4,32,2,midlate,0.023402995550828014,0.1672315238500757,1.0,0.9,1,linear,0.004607620033535226,0.1,0.01,0.5,11,192,2980500,,24,,2,,
1871,PRUNED,4.867176417259075,1,full,32,2,32,6,midlate,0.023396198092147675,0.24363608887749427,1.0,0.9,1,linear,0.00487113772607769,0.1,0.06,1.0,16,64,3017484,,24,,4,,
1872,PRUNED,4.613854959159936,3,full,32,2,32,2,even,0.006904873581961499,0.0427978041773446,1.25,1.05,2,linear,0.00536581766256262,0.0,0.06,1.0,11,192,2963856,,24,,2,,
1873,PRUNED,4.810922370392463,3,full,16,8,32,6,late,0.01762530662134171,0.26221297813326166,0.75,1.0,1,learned,0.0044883993970742395,0.15,0.04,1.0,11,192,3155932,,24,,5,,
1874,PRUNED,4.715072556977523,3,full,32,4,32,6,late,0.024482802052712575,0.2856957749752816,0.75,0.9,1,one,0.005131036338405565,0.15,0.04,1.0,11,192,3078796,,24,,0,,
1875,COMPLETE,4.18526029586792,3,full,32,2,32,6,late,0.02898983915667445,0.16576247996866275,0.8164965809277261,1.0,1,linear,0.005020615752325695,0.05,0.06,1.0,11,192,3030424,0.17928975820541382,24,309461.23105143465,4,4.494194984436035,
1876,COMPLETE,4.209360778331757,3,full,32,4,32,6,late,0.018629405501634236,0.2221829900712936,0.8164965809277261,0.9,1,learned,0.004557582147033785,0.05,0.06,0.5,11,192,3080356,0.18262523412704468,24,215619.82827260176,2,4.494752883911133,
1877,PRUNED,4.818639844927773,3,full,24,2,32,3,late,0.027520975737838016,0.1081316194912772,0.8164965809277261,0.9,1,learned,0.004590100561029009,0.15,0.06,0.5,11,192,2968354,,24,,6,,
1878,COMPLETE,4.200006484985352,3,full,8,2,32,6,late,0.020501015819861343,0.18538903053919106,0.8164965809277261,1.0,1,linear,0.0051820506340024865,0.1,0.06,1.0,11,192,2993992,0.192166268825531,24,298812.1636261254,3,4.493801593780518,
1879,COMPLETE,4.21892523765564,3,full,32,1,32,6,late,0.016226006676529316,0.25212123238147005,1.0,0.9,1,linear,0.004564391125333724,0.15,0.04,0.5,11,192,3005458,0.1912400722503662,24,291262.18134373537,6,4.49392032623291,
1880,COMPLETE,4.189575552940369,3,full,32,1,32,6,even,0.010071711043118057,0.041828451301098475,1.25,1.0,1,linear,0.005493686719080182,0.15,0.06,1.0,11,192,3005458,0.16700798273086548,24,358597.5178517382,0,4.49392032623291,
1881,PRUNED,4.823070926833418,3,full,32,4,32,6,late,0.01911473861116781,0.28480033487878004,0.75,1.0,1,head_scalar,0.004514028807178428,0.0,0.04,1.0,11,192,3078820,,24,,5,,
1882,COMPLETE,4.204519987106323,3,full,16,1,32,6,late,0.021069433690479495,0.08801104748444856,1.25,1.05,1,linear,0.005133109942726,0.15,0.06,1.0,11,192,2981170,0.1620115041732788,24,336917.1587155671,7,4.493652820587158,
1883,COMPLETE,4.188524425029755,3,full,32,2,32,6,late,0.017496946890523293,0.27044515108813993,1.0,0.9,1,learned,0.004971987686175655,0.1,0.06,1.0,11,192,3030424,0.1801009178161621,24,310325.80273930536,4,4.494194984436035,
1884,COMPLETE,4.18554025888443,3,full,32,4,32,6,midlate,0.02892311700065365,0.20198578925733768,0.75,1.0,1,linear,0.00542721677871122,0.15,0.01,1.0,11,192,3080356,0.19914370775222778,24,217861.63018932528,1,4.494752883911133,
1885,COMPLETE,4.227297723293304,3,full,16,2,32,4,late,0.029653645144740323,0.1327233364374655,0.8164965809277261,0.9,1,linear,0.004574071467007905,0.05,0.06,0.5,11,192,2972852,0.16041380167007446,24,312295.95964480157,6,4.493540287017822,
1886,PRUNED,4.905118269121912,1,full,32,4,32,4,late,0.005895124416261366,0.0769636432398219,0.8164965809277261,1.0,1,linear,0.005278253474366896,0.15,0.06,1.0,16,64,3017488,,24,,3,,
1887,PRUNED,4.7730477015873625,3,full,32,2,32,2,midlate,0.005766028210808887,0.08627568684478096,0.8164965809277261,1.0,1,linear,0.00499216069349164,0.1,0.06,1.0,11,192,2963856,,24,,0,,
1888,PRUNED,4.777585006691108,3,full,24,4,8,6,late,0.021966113913237356,0.2185681576331993,0.75,1.0,1,linear,0.004928936718600042,0.15,0.04,1.0,11,192,2994484,,24,,5,,
1889,PRUNED,4.8373342345445245,1,lean,32,2,32,6,late,0.012581740119884208,0.2534771304110464,0.8164965809277261,1.0,1,linear,0.004962982380640687,0.1,0.06,1.0,15,64,2963136,,24,,0,,
1890,COMPLETE,4.187528908252716,3,lean,32,2,32,6,midlate,0.01628650048352339,0.029408469193747486,0.75,0.9,1,linear,0.005256288332696277,0.1,0.06,0.5,10,192,2950196,0.19135820865631104,24,293538.125587604,2,4.4932861328125,
1891,COMPLETE,4.226579070091248,3,full,16,1,32,4,even,0.014847640764675362,0.24264297487058156,0.75,1.0,1,linear,0.004859868566285577,0.15,0.06,1.0,11,192,2956208,0.15818607807159424,24,383245.0413168293,5,4.493357181549072,
1892,COMPLETE,4.190620422363281,3,full,32,2,32,6,midlate,0.020047147600963138,0.04028482638549148,1.25,0.9,1,linear,0.005157093301461727,0.1,0.06,1.0,11,192,3030424,0.16581422090530396,24,309652.96735446417,3,4.494194984436035,
1893,COMPLETE,4.197888791561127,3,lean,32,2,32,6,midlate,0.01874397530985447,0.1713936392040962,1.0,0.9,1,linear,0.005403410173981021,0.1,0.06,1.0,10,192,2950196,0.19019699096679688,24,305183.8877312656,7,4.4932861328125,
1894,PRUNED,4.8056025984572255,3,full,32,2,32,6,midlate,0.011506262857150229,0.22270017152271432,0.8164965809277261,0.9,1,one,0.0048556545869982105,0.15,0.06,1.0,11,192,3029644,,24,,0,,
1895,PRUNED,4.809039812524166,3,full,24,4,32,6,late,0.01265059394969123,0.08538277172896913,0.8164965809277261,0.9,1,learned,0.004719123980037275,0.15,0.04,1.0,11,192,3068212,,24,,6,,
1896,PRUNED,4.804116211505107,2,full,32,2,32,6,midlate,0.00932856719190416,0.030569731300982117,1.0,1.05,1,head_scalar,0.004955873918286295,0.1,0.06,0.5,13,128,3021892,,24,,4,,
